X,Y,Theta,linear,angular,time
0.00016002912533380544,0.0,0.0010054974377294286,0.0016002912533380543,0.010054974377294286,0
-0.003609574512088011,-3.790328076055527e-06,0.011730350510324098,-0.03769605543004561,0.10724853072594669,0.1
-0.007354758990157572,-4.772466988638113e-05,0.03045530618271359,-0.037454421636388235,0.1872495567238949,0.2
-0.008848697626794813,-9.323710066955421e-05,0.05587954030764032,-0.014946317377178005,0.2542423412492673,0.30000000000000004
-0.0071930046932757235,-6.213222807031075e-07,0.08695441400253075,0.016582812706267963,0.31074873694890426,0.4
-0.002386771232479148,0.0004183584028937741,0.12285709776006015,0.04824461015469801,0.359026837575294,0.5
0.005055270077344314,0.0013372940895398791,0.16292528732279732,0.074985613055646,0.4006818956273718,0.6
0.014400278303991805,0.0028734485816598668,0.20659589075211493,0.0947042498411606,0.436706034293176,0.7
0.024902531451615965,0.005074576477022588,0.2533660497871492,0.10730437325129179,0.46770159035034264,0.7999999999999999
0.03592471853341181,0.007928557260688154,0.30277570819784616,0.1138568462498586,0.49409658410696916,0.8999999999999999
0.046991826078126034,0.011385702348933055,0.3544062955694657,0.11594512562736146,0.516305873716195,0.9999999999999999
0.057795900901331826,0.015383534022594535,0.4078865546759061,0.11520012624835108,0.5348025910644043,1.0999999999999999
0.06817077255323303,0.019866732095413467,0.4628984984833941,0.11302080638252003,0.5501194380748796,1.2
0.07805227047220989,0.024798231600080062,0.5191803868023617,0.1104371714991247,0.5628188831896762,1.3
0.08743696334128931,0.03016133990978115,0.576523565002065,0.10809042093938526,0.5734317819970332,1.4000000000000001
0.09634746054181201,0.035955043563903576,0.6347651667470067,0.1062845061108695,0.582416017449416,1.5000000000000002
0.10480858158586631,0.042186139693857885,0.6937781208946123,0.10507955476821844,0.5901295414760567,1.6000000000000003
0.11283441615453259,0.048861288133483505,0.7534609864470846,0.10438947610493837,0.596828655524723,1.7000000000000004
0.12042450441356169,0.0559814138890538,0.8137290297956201,0.10406999113816953,0.6026804334853549,1.8000000000000005
0.1275653002776254,0.06353873148658913,0.8745088100365009,0.103973080574852,0.6077978024088083,1.9000000000000006
0.1342346140024012,0.0715167437326385,0.9357342416114486,0.10398481858309731,0.6122543157494762,2.0000000000000004
0.14040611621895946,0.07989173393455123,0.9973453907859995,0.10403263934511991,0.6161114917455093,2.1000000000000005
0.14605265903464687,0.08863456827082503,1.0592884316397975,0.10407718193769414,0.6194304085379805,2.2000000000000006
0.15114856458613213,0.09771267575016628,1.121515467056213,0.10410585420432883,0.6222703541641565,2.3000000000000007
0.15567064302819794,0.10709130401516666,1.1839845220669247,0.10411909602434147,0.6246905501071164,2.400000000000001
0.15959852365594174,0.11673422935541877,1.2466593231075969,0.10412216639288746,0.6267480104067208,2.500000000000001
0.1629146033307603,0.12660389421064466,1.3095087680482334,0.1041185232147602,0.6284944494063658,2.600000000000001
0.1656041200579316,0.13666189637324563,1.3725058694350918,0.10411383564571054,0.629971013868584,2.700000000000001
0.16765500893791765,0.14686883460709535,1.4356274767193602,0.10410942959582183,0.6312160728426844,2.800000000000001
0.1690579347854814,0.15718460864925668,1.4988533453450195,0.10410734605333663,0.6322586862565919,2.9000000000000012
0.16980626175605695,0.16756832430975627,1.5621658774977794,0.10410645713547037,0.6331253215275993,3.0000000000000013
0.16989611043225533,0.17797872616852717,1.6255494805141202,0.10410789578399661,0.6338360301634075,3.1000000000000014
0.16932634694676366,0.18837436490093268,1.6889904653809014,0.10411240804250449,0.6344098486678127,3.2000000000000015
0.16809860279933075,0.19871347050123092,1.752476639665617,0.10411746265909191,0.6348617428471577,3.3000000000000016
0.1662172479206372,0.20895458799154118,1.8159970214768504,0.10412491710917363,0.6352038181123333,3.4000000000000017
0.16368940227656517,0.2190564375886719,1.8795419402092501,0.10413326504211048,0.6354491873239965,3.5000000000000018
0.16052490437335606,0.22897820557271922,1.9431025051794926,0.10414198332501688,0.6356056497024242,3.600000000000002
0.15673620958985607,0.2386799054026262,2.006670804492702,0.10415238247497617,0.6356829931320939,3.700000000000002
0.1523384545303614,0.24812220575363914,2.0702397457299044,0.10416203026153514,0.635689412372025,3.800000000000002
0.1473492903481241,0.2572669031595047,2.1338028048710695,0.10417161315932665,0.6356305914116489,3.900000000000002
0.1417888126905622,0.2660770366138888,2.197354020371983,0.10418126667702948,0.6355121550091334,4.000000000000002
0.13567953525582044,0.2745169479345406,2.26088803819317,0.10418991020012977,0.6353401782118686,4.100000000000001
0.12904628351565298,0.2825524775318137,2.324400081612255,0.10419681595763158,0.6351204341908483,4.200000000000001
0.12191589612067087,0.2901513302711107,2.3878857294879516,0.10420412053083188,0.6348564787569677,4.300000000000001
0.11431754384260513,0.29728272235720077,2.4513410247186616,0.10420734639512468,0.6345529523071001,4.4
0.10628193988085345,0.3039181964690996,2.514762309070371,0.10421153857409424,0.6342128435170907,4.5
0.09784194822692467,0.3100310396555634,2.5781465109901203,0.10421147294836777,0.6338420191974966,4.6
0.0890318102424544,0.31559693817207496,2.6414907194543407,0.10421024786531853,0.6334420846422025,4.699999999999999
0.07988743016039862,0.3205937461600689,2.704792428834333,0.10420545914393309,0.6330170937999202,4.799999999999999
0.0704458419123325,0.32500181069511,2.7680493954057837,0.1041991466333134,0.632569665714508,4.899999999999999
0.06074505691935416,0.3288039857111068,2.8292454372948463,0.10419297689012628,0.6119604188906262,4.999999999999998
0.050804896999262904,0.3320138375077598,2.8701848954607083,0.10445569768732828,0.40939458165861886,5.099999999999998
0.04079057821403185,0.3348005651883609,2.893806795397666,0.1039482717018709,0.23621899936957558,5.1999999999999975
0.030750791889060505,0.3373404779946202,2.902984019544644,0.10356083550960846,0.0917722414697806,5.299999999999997
0.020777170588989917,0.3397664867137904,2.900134316039703,0.10264435695288447,-0.028497035049411534,5.399999999999997
0.01091472691107697,0.3421952409668594,2.8872648929533313,0.10157098134890968,-0.1286942308637133,5.4999999999999964
0.001220251431586437,0.34471538751962977,2.866053459319269,0.10016685752776898,-0.21211433634062646,5.599999999999996
-0.008269297729747672,0.3473983755583294,2.837894490920723,0.09861539844323611,-0.28158968398545764,5.699999999999996
-0.01751532271052532,0.350296014553897,2.8039504343736064,0.09689442176606344,-0.33944056547116525,5.799999999999995
-0.026488929178140767,0.3534465246169839,2.7651878320068852,0.09510590238951605,-0.3876260236672116,5.899999999999995
-0.0351625947168624,0.3568747905912821,2.722411817477715,0.0932660074561669,-0.42776014529170037,5.999999999999995
-0.04351439900775601,0.36059627422258783,2.6762920793058425,0.09143417048973854,-0.46119738171872565,6.099999999999994
-0.051524403038921404,0.36461784026636496,2.627386929353385,0.08962876660076655,-0.4890514995245755,6.199999999999994
-0.05917628611840194,0.3689403384314975,2.5761615069506143,0.08788361909344357,-0.5122542240277042,6.299999999999994
-0.06645571815471357,0.37355943946074605,2.523003690955482,0.08621265863531011,-0.531578159951324,6.399999999999993
-0.07335085775941984,0.3784672685045593,2.4682377023557756,0.08463435241773036,-0.5476598859970605,6.499999999999993
-0.07985145919631759,0.38365298997901814,2.412134239545486,0.08315619414815754,-0.561034628102896,6.5999999999999925
-0.0859489963601126,0.38910383864225595,2.354920063251463,0.08178735269794632,-0.5721417629402284,6.699999999999992
-0.09163599341031596,0.3948053495216388,2.29678517227904,0.08052897724219714,-0.58134890972423,6.799999999999992
-0.0969063734499318,0.4007423360015354,2.237888755435221,0.07938810630343554,-0.5889641684381911,6.8999999999999915
-0.10175465520299304,0.40689863033865176,2.1783647181522268,0.07836185036245466,-0.595240372829941,6.999999999999991
-0.10617611133120182,0.41325764179572033,2.118325504433389,0.07745082375598338,-0.6003921371883799,7.099999999999991
-0.1101666415393033,0.4198025980959852,2.057865642630069,0.07665558317183914,-0.604598618033195,7.19999999999999
-0.11372245416389433,0.4265163713338606,1.9970646732125696,0.0759727283377484,-0.6080096941749954,7.29999999999999
-0.1168400689546935,0.43338166798213046,1.935989663339423,0.07540014592330377,-0.6107500987314672,7.39999999999999
-0.11951621485121498,0.44038098902100237,1.874696799855006,0.07493480624160177,-0.6129286348441707,7.499999999999989
-0.12174785708363589,0.44749685159891867,1.8132333723485272,0.074575952747058,-0.6146342750647861,7.599999999999989
-0.12353199439648754,0.45471128089387747,1.7516389930130412,0.07431765335576018,-0.6159437933548599,7.699999999999989
-0.12486580213542972,0.4620062166066866,1.6899466378164458,0.0741587015383091,-0.6169235519659534,7.799999999999988
-0.12574654993523385,0.46936310816436233,1.6281837124489054,0.07409424409376195,-0.6176292536754039,7.899999999999988
-0.12617168837977585,0.47676319500722814,1.5663726254070613,0.07412288983774405,-0.6181108704184411,7.999999999999988
-0.12613884729254327,0.48418703991202433,1.5045318675891333,0.07423917544496243,-0.6184075781792803,8.099999999999987
-0.12564594559379214,0.4916145516296271,1.4426761249723123,0.0744384862821364,-0.6185574261682099,8.199999999999987
-0.1246912580605046,0.49902523418074873,1.3808167427996654,0.0747192372550158,-0.6185938217264701,8.299999999999986
-0.12327355235156623,0.5063976498853296,1.3189624858194129,0.07507489780100153,-0.6185425698025259,8.399999999999986
-0.12139219853632438,0.5137096641554563,1.2571195102536645,0.07550168532202474,-0.6184297556574843,8.499999999999986
-0.11904730587435013,0.5209383663454378,1.1952918961509365,0.0759951688909391,-0.6182761410272803,8.599999999999985
-0.11623995599694274,0.5280598371519419,1.1334817968209734,0.07654838978193501,-0.6181009932996313,8.699999999999985
-0.11297227473469625,0.5350494698946602,1.0716894238325863,0.07715744080107592,-0.6179237298838705,8.799999999999985
-0.10924768666196003,0.5418817785324322,1.0099137463382526,0.07781580664193122,-0.6177567749433364,8.899999999999984
-0.10507113332852212,0.5485304385829659,0.9481524391227751,0.07851641752819155,-0.617613072154774,8.999999999999984
-0.10044919838482103,0.554968499248252,0.886401896191036,0.07925333289755619,-0.617505429317391,9.099999999999984
-0.09539031661803432,0.5611684478446051,0.8246576456730915,0.0800197771352478,-0.617442505179445,9.199999999999983
-0.0899050677249463,0.5671022325524246,0.76291441308238,0.08080702715598237,-0.6174323259071155,9.299999999999983
-0.08400610377229484,0.5727417250081033,0.7011663158479686,0.08160983450071325,-0.6174809723441138,9.399999999999983
-0.07770858793992153,0.5780586174961759,0.6394071124334169,0.0824184757131042,-0.6175920341455181,9.499999999999982
-0.07103003200262953,0.5830249431381681,0.5776300247963476,0.08322709882595183,-0.6177708763706928,9.599999999999982
-0.0639904971798512,0.5876132163173841,0.5158284238730215,0.08402815081163058,-0.6180160092332605,9.699999999999982
-0.05661254154138343,0.591796781776714,0.4539955050704112,0.0848153578992018,-0.6183291880261031,9.799999999999981
-0.04892130581829769,0.5955500467121074,0.39212482809382876,0.0855816011905149,-0.6187067697658246,9.89999999999998
